episode_id,UMAP_X,UMAP_Y,UMAP_Z,cluster,cluster_label,n_frames,source,task_name,embodiment,arm_used,missing_frame_ratio,task_description,difficulty,difficulty_z,stage,curriculum_rank,coreset_rank,is_cluster_medoid
mecka__flagship__6919ce3de4a786d79354fefd,8.193041801452637,1.886239767074585,1.3439600467681885,5,Group 5,2900,mecka,unknown,human_bimanual,right,0.0068,,0.41544117647058826,-0.20604864135552248,5,118,138,True
mecka__flagship__6919ce42a1e6f86518435620,8.336610794067383,1.9542819261550903,1.3337053060531616,5,Group 5,2608,mecka,unknown,human_bimanual,right,0.0341,,0.5330882352941176,0.19288797564232243,5,119,44,False
mecka__flagship__6919ce9a23e5ac6d83812312,6.319619178771973,1.5812326669692993,2.455016851425171,1,Group 1,2936,mecka,unknown,human_bimanual,right,0.0207,,0.5661764705882353,0.302388617503683,6,142,160,False
mecka__flagship__6919ce9aa6a3fc2efb40b7d7,6.182888031005859,1.5303916931152344,2.3134734630584717,1,Group 1,2967,mecka,unknown,human_bimanual,right,0.0103,,0.4889705882352941,0.08309660846579871,6,135,4,False
mecka__flagship__6919ce9be4a786d79354ff03,6.171991348266602,1.5588183403015137,2.3566298484802246,1,Group 1,2956,mecka,unknown,human_bimanual,right,0.014,,0.9963235294117647,1.785595034146101,6,161,185,False
mecka__flagship__6919ce9ca950c44cad11145c,6.231542587280273,1.5575841665267944,2.3209228515625,1,Group 1,2972,mecka,unknown,human_bimanual,right,0.0087,,0.875,0.9955830105209212,6,159,187,False
mecka__flagship__6919cea1c3b1a4e5a90aca90,6.2331037521362305,1.5706144571304321,2.308088779449463,1,Group 1,2926,mecka,unknown,human_bimanual,right,0.024,,0.5110294117647058,0.1350904455490618,6,137,169,False
mecka__flagship__6919cf0923e5ac6d83812314,7.027124404907227,1.6830192804336548,1.5220611095428467,1,Group 1,3541,mecka,unknown,human_bimanual,right,0.0158,,0.6617647058823529,0.49989535657513734,6,150,13,False
mecka__flagship__6919d061a6a3fc2efb40b7e6,1.0184272527694702,5.654463768005371,4.013666152954102,3,Group 3,3508,mecka,unknown,human_bimanual,right,0.0085,,0.5514705882352942,0.24700517831186627,10,188,80,False
mecka__flagship__6919d102a950c44cad111481,7.13353157043457,1.3988791704177856,1.080454707145691,8,Group 8,3543,mecka,unknown,human_bimanual,right,0.0153,,0.5220588235294118,0.17425528519299482,3,115,3,True
mecka__flagship__6919d1193fe0708a884faab6,6.594895839691162,1.6998594999313354,2.07731294631958,1,Group 1,3546,mecka,unknown,human_bimanual,left,0.0145,,0.7169117647058824,0.5920466952292378,6,153,99,False
mecka__flagship__6919d341a6a3fc2efb40b826,9.206528663635254,-0.14291562139987946,1.587685465812683,2,Group 2,3538,mecka,unknown,human_bimanual,right,0.0084,,0.5588235294117647,0.2625409202108264,7,163,35,True
mecka__flagship__6919d369a6a3fc2efb40b82a,6.796896457672119,2.603529930114746,3.569091558456421,4,Group 4,3500,mecka,unknown,human_bimanual,left,0.0193,,0.6323529411764706,0.45903569172673414,8,177,125,False
mecka__flagship__6919d3b833263918bfb8feda,6.800826549530029,2.6662683486938477,3.762136459350586,4,Group 4,2436,mecka,unknown,human_bimanual,left,0.009,,0.4007352941176471,-0.3275472856343075,8,165,178,False
mecka__flagship__6919d3ca4fdde36d01852080,7.022951126098633,2.6317906379699707,3.6520638465881348,4,Group 4,2794,mecka,unknown,human_bimanual,left,0.0064,,0.7426470588235294,0.6305328466885413,8,182,191,True
mecka__flagship__6919d3cd63a8657856cb1d17,6.721712112426758,2.709247350692749,3.8112354278564453,4,Group 4,3760,mecka,unknown,human_bimanual,left,0.0126,,0.5036764705882353,0.10429384300811481,8,173,145,False
mecka__flagship__6919d3cf19dfc7da00b1e4b2,6.846682548522949,2.760157823562622,3.8786208629608154,4,Group 4,3676,mecka,unknown,human_bimanual,right,0.0273,,0.5367647058823529,0.1931925721576509,8,174,177,False
mecka__flagship__6919d3cf403630aa8cab66f1,6.710082054138184,2.7034072875976562,3.794417381286621,4,Group 4,2882,mecka,unknown,human_bimanual,right,0.0089,,0.4485294117647059,-0.057226440566933906,8,167,181,False
mecka__flagship__6919d514a6a3fc2efb40b857,7.635517120361328,2.102525472640991,2.9756646156311035,4,Group 4,2127,mecka,unknown,human_bimanual,right,0.1214,,0.5735294117647058,0.33104243233786745,8,175,46,False
mecka__flagship__6919dad4a2ccfcd9f61d6237,1.1066077947616577,6.129560470581055,3.59147047996521,3,Group 3,3559,mecka,unknown,human_bimanual,right,0.0108,,0.8051470588235294,0.8236118862331867,10,228,101,False
mecka__flagship__6919dad559dcaa2ef013f212,1.2667970657348633,6.074779510498047,3.4906933307647705,3,Group 3,3521,mecka,unknown,human_bimanual,right,0.0214,,0.5551470588235294,0.25530137082133475,10,189,32,False
mecka__flagship__6919dc40184bf01d5885f16d,7.326266288757324,2.4172627925872803,3.506220579147339,4,Group 4,3436,mecka,unknown,human_bimanual,right,0.045,,0.8786764705882353,0.9974564932376647,8,185,75,False
mecka__flagship__6919e372305cc0c53d1ce6f8,6.959631443023682,1.5651304721832275,1.42730712890625,1,Group 1,3722,mecka,unknown,human_bimanual,right,0.0069,,0.6139705882352942,0.413633596907669,6,145,27,False
mecka__flagship__6919e37c2713b08c1b70f50e,7.617581367492676,2.0871975421905518,3.108588695526123,4,Group 4,2546,mecka,unknown,human_bimanual,right,0.0124,,0.49264705882352944,0.08952970402102241,8,172,11,False
mecka__flagship__6919e7d4d71e24d18fb97ac6,7.463980674743652,1.840040922164917,0.7465729117393494,1,Group 1,3007,mecka,unknown,human_bimanual,right,0.0109,,0.6360294117647058,0.46304380722560323,6,148,47,False
mecka__flagship__6919e7dfc3b1a4e5a90acbcd,7.389676570892334,1.7965471744537354,0.8466137051582336,1,Group 1,3426,mecka,unknown,human_bimanual,right,0.0064,,0.6176470588235294,0.4248693245168171,6,146,152,False
mecka__flagship__6919e7e319dfc7da00b1e57a,7.609820365905762,1.928213357925415,0.7787166237831116,1,Group 1,3128,mecka,unknown,human_bimanual,right,0.0157,,0.7536764705882353,0.6669442917895104,6,154,91,False
scale__2026-04-30-09-01-39-214009,8.569626808166504,0.032667167484760284,1.148726224899292,9,Group 9,511,scale,freeform_placing_utensils_into_a_drawer,human_left_arm,left,unknown,Placing utensils into a drawer,0.20404411764705882,-0.8628820678578668,2,108,30,True
scale__2026-04-30-09-17-09-518391,8.595744132995605,0.13770286738872528,0.9953064322471619,9,Group 9,511,scale,freeform_placing_utensils_into_a_drawer,human_left_arm,left,unknown,Placing utensils into a drawer,0.20404411764705882,-0.8628820678578668,2,109,273,False
scale__2026-04-30-09-33-02-777754,6.5704803466796875,2.3975656032562256,3.2392730712890625,1,Group 1,1167,scale,flagship_sort_utensils,human_left_arm,left,unknown,Sort utensils,0.09926470588235294,-1.022335957209614,6,126,43,False
scale__2026-04-30-09-42-45-274476,8.289144515991211,1.0579577684402466,1.7405225038528442,9,Group 9,835,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,right,unknown,Hang shirt on hanger and place on rack,0.029411764705882353,-1.2505564680985,2,107,88,False
scale__2026-04-30-09-43-12-362365,8.45733642578125,1.2529454231262207,1.7127271890640259,0,Group 0,562,scale,freeform_sort_laundry_by_type_and_color,human_bimanual,right,unknown,Sort laundry by type and color,0.022058823529411766,-1.3107650368876749,1,4,113,False
scale__2026-04-30-09-44-12-558682,7.833953380584717,1.4959931373596191,1.076589584350586,0,Group 0,485,scale,freeform_sort_laundry_by_type_and_color,human_bimanual,right,unknown,Sort laundry by type and color,0.01838235294117647,-1.3536777523148793,1,3,123,False
scale__2026-04-30-09-44-25-441677,8.342535972595215,1.5139384269714355,2.8101227283477783,0,Group 0,1614,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,right,unknown,Hang shirt on hanger and place on rack,0.33088235294117646,-0.6225288711629278,1,76,64,False
scale__2026-04-30-09-45-04-358990,7.902610778808594,1.369067668914795,1.8285492658615112,1,Group 1,532,scale,freeform_sort_laundry_by_type_and_color,human_bimanual,left,unknown,Sort laundry by type and color,0.08455882352941177,-1.0353663489483163,6,124,24,False
scale__2026-04-30-09-45-48-639800,8.312448501586914,1.907991886138916,2.8380205631256104,0,Group 0,468,scale,freeform_sort_laundry_by_type_and_color,human_bimanual,left,unknown,Sort laundry by type and color,0.03308823529411765,-1.2467260969296918,1,6,174,False
scale__2026-04-30-09-46-22-829609,8.019676208496094,2.1339704990386963,2.889113426208496,0,Group 0,474,scale,freeform_sort_laundry_by_type_and_color,human_bimanual,left,unknown,Sort laundry by type and color,0.04411764705882353,-1.1782496013902373,1,8,118,False
scale__2026-04-30-09-46-32-799264,7.115751266479492,1.1964532136917114,1.0686286687850952,8,Group 8,473,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,left,unknown,Hang shirt on hanger and place on rack,0.0,-1.9141049021570276,3,112,131,False
scale__2026-04-30-09-46-55-687500,8.359893798828125,2.023353099822998,2.7636826038360596,0,Group 0,823,scale,freeform_sort_laundry_by_type_and_color,human_bimanual,left,unknown,Sort laundry by type and color,0.3713235294117647,-0.4561310851504472,1,85,57,False
scale__2026-04-30-09-47-51-763599,7.905754566192627,1.9915436506271362,2.7772951126098633,0,Group 0,1000,scale,freeform_sort_laundry_by_type_and_color,human_bimanual,left,unknown,Sort laundry by type and color,0.40808823529411764,-0.24175397277492905,1,93,147,False
scale__2026-04-30-09-48-56-213440,7.402040481567383,1.6707770824432373,1.5155457258224487,7,Group 7,8523,scale,freeform_place_rubberbands_in_ziploc,human_bimanual,left,unknown,Place rubberbands in ziploc,0.7205882352941176,0.5989995376053294,9,186,2,True
scale__2026-04-30-09-59-12-839544,8.221089363098145,1.027298092842102,0.3801421821117401,1,Group 1,486,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.011029411764705883,-1.4321913800980672,6,121,17,False
scale__2026-04-30-10-00-31-069711,7.82365083694458,1.643511414527893,0.5894287824630737,1,Group 1,486,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.04044117647058824,-1.1846876510359161,6,123,156,False
scale__2026-04-30-10-00-57-922936,8.448016166687012,1.768442988395691,3.0464911460876465,0,Group 0,1754,scale,freeform_insert_batteries_into_electronic_devices,human_bimanual,left,unknown,Insert batteries into electronic devices,0.007352941176470588,-1.4549352941788063,1,2,97,False
scale__2026-04-30-10-01-04-057028,7.8424224853515625,1.8117620944976807,0.44290482997894287,1,Group 1,1492,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.41911764705882354,-0.20186931027306487,6,132,53,False
scale__2026-04-30-10-03-01-902883,8.875956535339355,0.4197358787059784,0.9429394602775574,1,Group 1,484,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.10294117647058823,-1.0199648699855763,6,127,66,False
scale__2026-04-30-10-03-07-201204,8.980484962463379,-0.4024347960948944,0.9926779270172119,0,Group 0,1645,scale,freeform_insert_batteries_into_electronic_devices,human_bimanual,left,unknown,Insert batteries into electronic devices,0.003676470588235294,-1.6804172598803087,1,1,133,False
scale__2026-04-30-10-06-08-919250,7.708282470703125,1.9839659929275513,0.4151601493358612,1,Group 1,1342,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.33455882352941174,-0.6116482777615995,6,131,137,False
scale__2026-04-30-10-07-34-470780,7.841009616851807,1.8035707473754883,0.32052117586135864,1,Group 1,719,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.18382352941176472,-0.8924051610470234,6,129,172,True
scale__2026-04-30-10-09-30-267651,7.926795959472656,1.7011560201644897,0.33315765857696533,1,Group 1,636,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.014705882352941176,-1.4225414973652215,6,122,85,False
scale__2026-04-30-10-10-35-063496,7.713630676269531,1.5908243656158447,0.42642053961753845,1,Group 1,517,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.08823529411764706,-1.0346965382109634,6,125,197,False
scale__2026-04-30-10-11-28-209479,7.650522232055664,2.0840916633605957,0.418751984834671,1,Group 1,1728,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.4852941176470588,0.05511270237608724,6,134,175,False
scale__2026-04-30-10-13-10-897450,7.363457202911377,1.5888068675994873,1.0170261859893799,1,Group 1,535,scale,flagship_folding_clothes,human_bimanual,left,unknown,Folding Clothes,0.11029411764705882,-1.0085363733588395,6,128,81,False
scale__2026-04-30-10-13-46-479833,7.764299392700195,1.9718334674835205,0.3451787829399109,1,Group 1,1539,scale,flagship_bagging_groceries,human_bimanual,right,unknown,Bagging groceries,0.3272058823529412,-0.6253576679202553,6,130,150,False
yam__fold_clothes__2026-07-08-22-05-50-932000,12.452783584594727,3.519178867340088,3.8811800479888916,0,Group 0,1151,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.375,-0.45599624715825154,1,86,229,False
yam__fold_clothes__2026-07-08-22-07-10-737000,12.199764251708984,3.5434207916259766,3.8961055278778076,0,Group 0,1081,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.2867647058823529,-0.7021944645364414,1,65,210,False
yam__fold_clothes__2026-07-08-22-08-06-293000,12.430624961853027,3.4778339862823486,4.003043174743652,0,Group 0,1073,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.3125,-0.6497858159671765,1,72,265,False
yam__fold_clothes__2026-07-08-22-09-05-861000,12.471534729003906,3.47450852394104,4.193727970123291,0,Group 0,1213,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.4411764705882353,-0.09646941794320338,1,97,246,False
yam__fold_clothes__2026-07-08-22-10-08-126000,12.405137062072754,3.479079008102417,3.910756826400757,0,Group 0,1267,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.3897058823529412,-0.41494164939716666,1,90,244,False
yam__fold_clothes__2026-07-08-22-11-03-310000,12.3011474609375,3.4855051040649414,4.002106189727783,0,Group 0,1048,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.3014705882352941,-0.6717951704585741,1,69,251,False
yam__fold_clothes__2026-07-08-22-13-40-281000,12.432917594909668,3.211099624633789,3.851383686065674,0,Group 0,1137,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.39338235294117646,-0.3889816748646564,1,91,264,False
yam__fold_clothes__2026-07-08-22-14-35-136000,12.565298080444336,3.2875421047210693,3.9974849224090576,0,Group 0,1051,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.20955882352941177,-0.8583957056662184,1,45,268,False
yam__fold_clothes__2026-07-08-22-15-38-200000,12.226480484008789,3.482090473175049,3.5266330242156982,0,Group 0,1253,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.2426470588235294,-0.8050195182000784,1,54,243,False
yam__fold_clothes__2026-07-08-22-16-41-965000,12.511271476745605,3.3341636657714844,4.280802249908447,0,Group 0,1103,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.3786764705882353,-0.4469454619472689,1,87,192,False
yam__fold_clothes__2026-07-08-22-17-39-357000,12.39981746673584,3.4107189178466797,4.104000091552734,0,Group 0,1133,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.2536764705882353,-0.7830562960575186,1,57,269,False
yam__fold_clothes__2026-07-08-22-18-39-019000,11.52910327911377,3.854848861694336,3.748354434967041,0,Group 0,1118,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.16544117647058823,-0.9055399798875617,1,36,214,False
yam__fold_clothes__2026-07-08-22-19-39-029000,12.290387153625488,3.2994532585144043,3.7058358192443848,0,Group 0,1199,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.29044117647058826,-0.6969295203914047,1,66,266,False
yam__fold_clothes__2026-07-08-22-20-29-153000,12.240538597106934,3.478627920150757,3.931422472000122,0,Group 0,904,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.21323529411764705,-0.853745943122971,1,46,258,False
yam__fold_clothes__2026-07-08-22-21-21-804000,11.719847679138184,3.805133819580078,3.8100597858428955,0,Group 0,977,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.07352941176470588,-1.0580887769992275,1,16,242,False
yam__fold_clothes__2026-07-08-22-22-13-384000,11.645487785339355,3.7882843017578125,3.3146474361419678,0,Group 0,864,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.22426470588235295,-0.8291330958313451,1,49,220,False
yam__fold_clothes__2026-07-08-22-23-09-074000,11.880212783813477,3.6115236282348633,3.2822160720825195,0,Group 0,1043,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.12867647058823528,-0.9827872907602035,1,26,247,False
yam__fold_clothes__2026-07-08-22-24-06-405000,12.32509708404541,3.4357216358184814,3.548978328704834,0,Group 0,1100,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.21691176470588236,-0.8485127029550973,1,47,200,False
yam__fold_clothes__2026-07-08-22-25-25-667000,12.508832931518555,3.212250232696533,3.8135695457458496,0,Group 0,1035,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.1213235294117647,-0.9931428843818633,1,24,235,False
yam__fold_clothes__2026-07-08-22-26-15-999000,11.504000663757324,3.828744411468506,3.5022780895233154,0,Group 0,939,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.1948529411764706,-0.8729590861521334,1,43,252,False
yam__fold_clothes__2026-07-09-22-10-28-199000,12.10328197479248,3.526106834411621,3.343806266784668,0,Group 0,1120,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.17647058823529413,-0.8994089692940667,1,39,224,False
yam__fold_clothes__2026-07-09-22-11-29-382000,11.160273551940918,3.4852285385131836,3.3322348594665527,0,Group 0,1084,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.1323529411764706,-0.9689767117650396,1,27,195,False
yam__fold_clothes__2026-07-09-22-12-27-388000,10.965102195739746,3.7502570152282715,3.739358901977539,0,Group 0,901,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.0625,-1.094864354905407,1,13,238,False
yam__fold_clothes__2026-07-09-22-13-32-277000,11.790243148803711,3.669097900390625,3.2681446075439453,0,Group 0,1143,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.06985294117647059,-1.073929215483187,1,15,199,False
yam__fold_clothes__2026-07-09-22-14-31-889000,11.199135780334473,3.5988807678222656,3.760948896408081,0,Group 0,1070,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.16176470588235295,-0.9173257116804845,1,35,240,False
yam__fold_clothes__2026-07-09-22-15-28-625000,11.366965293884277,3.5251801013946533,3.779431104660034,0,Group 0,904,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.05514705882352941,-1.1000893126054796,1,11,233,False
yam__fold_clothes__2026-07-09-22-17-07-011000,11.653665542602539,3.3272857666015625,3.8665220737457275,0,Group 0,1005,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.08088235294117647,-1.0482636164562316,1,18,207,False
yam__fold_clothes__2026-07-09-22-18-13-776000,11.090911865234375,3.818355083465576,3.584218740463257,0,Group 0,839,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.125,-0.9885956572540369,1,25,216,False
yam__fold_clothes__2026-07-09-22-19-10-824000,11.636037826538086,3.75142240524292,3.234442710876465,0,Group 0,832,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.0661764705882353,-1.092220854751312,1,14,270,False
yam__fold_clothes__2026-07-09-22-20-06-931000,11.114866256713867,3.9209179878234863,3.6584770679473877,0,Group 0,816,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.04779411764705882,-1.1168026838507408,1,9,263,False
yam__fold_clothes__2026-07-09-22-20-59-776000,11.46023941040039,3.7774434089660645,3.288158416748047,0,Group 0,793,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.03676470588235294,-1.241891193171093,1,7,267,False
yam__fold_clothes__2026-07-09-22-22-22-265000,11.090415954589844,3.733814239501953,3.7967333793640137,0,Group 0,914,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.19117647058823528,-0.8755497739129509,1,42,253,False
yam__fold_clothes__2026-07-09-22-23-18-188000,11.244064331054688,3.811216115951538,3.6728174686431885,0,Group 0,861,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.17279411764705882,-0.9000029019018362,1,38,239,False
yam__fold_clothes__2026-07-09-22-24-12-475000,11.166996955871582,3.7268431186676025,3.9258086681365967,0,Group 0,934,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.14338235294117646,-0.9340618082712926,1,30,248,False
yam__fold_clothes__2026-07-09-22-25-15-332000,10.876949310302734,3.6951425075531006,3.6995275020599365,0,Group 0,782,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.07720588235294118,-1.0493201933036849,1,17,201,False
yam__fold_clothes__2026-07-09-22-26-03-154000,11.562590599060059,3.82254958152771,3.28084397315979,0,Group 0,750,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.13602941176470587,-0.9582884628351227,1,28,1,True
yam__fold_clothes__2026-07-09-22-26-59-131000,11.386589050292969,3.615302085876465,3.1669929027557373,0,Group 0,829,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.13970588235294118,-0.9373633576724619,1,29,225,False
yam__fold_clothes__2026-07-09-22-27-58-327000,11.15404224395752,3.6389567852020264,3.9557082653045654,0,Group 0,981,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.23529411764705882,-0.8051815500754572,1,52,232,False
yam__fold_clothes__2026-07-09-22-29-14-039000,11.346397399902344,3.6915924549102783,4.006986141204834,0,Group 0,1048,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.2757352941176471,-0.7261313178889706,1,62,202,False
yam__fold_clothes__2026-07-09-22-33-08-849000,11.05813217163086,3.762712240219116,3.9378130435943604,0,Group 0,933,yam,yam_fold_tshirt,yam_bimanual,left,unknown,fold the black t shirt using both arms,0.1875,-0.8905820452476211,1,41,217,False
yam__pack_items__2026-07-06-16-59-15-192000,8.598514556884766,-0.21395209431648254,1.5221995115280151,0,Group 0,1100,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.34558823529411764,-0.5423354226696385,1,79,48,False
yam__pack_items__2026-07-06-17-14-12-007000,8.6954345703125,-0.2476208657026291,1.4495835304260254,0,Group 0,1115,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.3492647058823529,-0.5343565164858086,1,80,259,False
yam__pack_items__2026-07-06-17-15-12-100000,8.536720275878906,-0.13668787479400635,1.5687297582626343,0,Group 0,1090,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.4264705882352941,-0.17683643235951324,1,95,203,False
yam__pack_items__2026-07-06-17-16-08-162000,8.711470603942871,-0.22394613921642303,1.5044524669647217,0,Group 0,991,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.4227941176470588,-0.19495102365436065,1,94,188,False
yam__pack_items__2026-07-06-17-17-16-458000,9.02673053741455,-0.13364797830581665,0.324309766292572,0,Group 0,957,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.25735294117647056,-0.7685396198101045,1,58,228,False
yam__pack_items__2026-07-06-17-18-18-477000,9.243390083312988,-0.08351806551218033,1.5067757368087769,0,Group 0,1184,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.4742647058823529,0.005354351367547962,1,101,194,False
yam__pack_items__2026-07-06-17-19-16-960000,8.853967666625977,-0.24071194231510162,0.33425453305244446,0,Group 0,1133,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.3382352941176471,-0.6068936394584755,1,77,196,False
yam__pack_items__2026-07-06-17-20-20-203000,9.024505615234375,-0.5599518418312073,1.5305203199386597,0,Group 0,1100,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.19852941176470587,-0.8637418301646052,1,44,271,False
yam__pack_items__2026-07-06-17-21-20-488000,9.067090034484863,-0.3211241066455841,1.6980006694793701,0,Group 0,1139,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.058823529411764705,-1.0961157100361008,1,12,206,False
yam__pack_items__2026-07-06-17-22-37-589000,9.00699520111084,-0.5958987474441528,1.5206491947174072,0,Group 0,1148,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.16911764705882354,-0.9024607488175905,1,37,241,False
yam__pack_items__2026-07-06-17-24-19-935000,9.259940147399902,0.16900524497032166,0.5528151988983154,0,Group 0,1065,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.27205882352941174,-0.7274176977522203,1,61,159,False
yam__pack_items__2026-07-06-18-04-12-468000,9.163135528564453,-0.5514633059501648,1.3990881443023682,0,Group 0,1007,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.23897058823529413,-0.8051181055023389,1,53,221,False
yam__pack_items__2026-07-06-18-05-11-763000,9.38422966003418,0.053417008370161057,0.6568247675895691,0,Group 0,1029,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.15441176470588236,-0.9216017807291563,1,33,245,False
yam__pack_items__2026-07-06-18-07-17-597000,9.466825485229492,0.09527864307165146,0.9327240586280823,0,Group 0,1148,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.34191176470588236,-0.5936827745190248,1,78,237,False
yam__pack_items__2026-07-06-18-08-18-646000,9.170453071594238,-0.6383800506591797,1.500108003616333,0,Group 0,1060,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.15073529411764705,-0.9241920867483392,1,32,260,False
yam__pack_items__2026-07-06-18-09-07-081000,9.130104064941406,0.10002336651086807,0.4548708200454712,0,Group 0,852,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.14705882352941177,-0.9274528742655694,1,31,254,False
yam__pack_items__2026-07-06-18-21-00-343000,9.054686546325684,-0.3447505831718445,0.485903799533844,0,Group 0,889,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.30514705882352944,-0.6684934010426195,1,70,262,False
